Subject_ID,Loc_Plot_State1,Loc_Plot_City1,Loc_Plot_State2,Loc_Plot_City2,Date_Exposure,Plot_Target1,Plot_Target2,Plot_Target3,Attack_Preparation,Op_Security,Changing_Target,Anticp_Fatals_Targ,Internet_Use_Plot,Extent_Plot,Violent,Criminal_Severity,Criminal_Charges,Indict_Arrest,Current_Status,Group_Membership,Terrorist_Group_Name1,Terrorist_Group_Name2,Terrorist_Group_Name3,Actively_Recruited,Recruiter1,Recruiter2,Recruiter3,Actively_Connect,Group_Competition,Role_Group,Length_Group_,Clique,Clique_Radicalize,Clique_Connect,Internet_Radicalization,Media_Radicalization,Radicalization_Islamist,Radicalization_Far_Right,Radicalization_Far_Left,Radicalization_Single_Issue,Ideological_Sub_Category1,Ideological_Sub_Category2,Ideological_Sub_Category3,Loc_Habitation_State1,Loc_Habitation_City1,Loc_Habitation_State2,Loc_Habitation_City2,Itinerant,External_Rad,Rad_duration,Radical_Behaviors,Radical_Beliefs,US_Govt_Leader,Foreign_Govt_Leader,Event_Influence1,Event_Influence2,Event_Influence3,Event_Influence4,Beliefs_Trajectory,Behaviors_Trajectory,Radicalization_Sequence,Radicalization_Place,Prison_Radicalize,Broad_Ethnicity,Age,Marital_Status,Children,Age_Child,Gender,Religious_Background,Convert,Convert_Date,Reawakening,Reawakening_Date,Citizenship,Residency_Status,Nativity,Time_US_Months,Immigrant_Generation,Immigrant_Source,Language_English,Diaspora_Ties,Education,Student,Education_Change,Employment_Status,Change_Performance,Work_History,Military,Foreign_Military,Social_Stratum_Childhood,Social_Stratum_Adulthood,Aspirations,Abuse_Child,Abuse_Adult,Abuse_type1,Abuse_Type2,Abuse_Type3,Psychological,Alcohol_Drug,Absent_Parent,Overseas_Family,Close_Family,Family_Religiosity,Family_Ideology,Family_Ideological_Level,Prison_Family_Friend,Crime_Family_Friend,Radical_Friend,Radical_Family,Radical_Signif_Other,Relationship_Troubles,Platonic_Troubles,Unstructured_Time,Friendship_Source1,Friendship_Source2,Friendship_Source3,Kicked_Out,Previous_Criminal_Activity,Gang,Gang_Ideology,Gang_Age_Joined,Gang_Radicalize,Trauma,Other_Ideologies,Angry_US,Group_Grievance,Standing
1058,New Jersey,Cherry Hill,,,5/7/2007,4,,,2,2,1,3,1,3,1,7,1,3,3,1,-88,,,-99,-99,,,1,0,2,12,1,2,0,1,-99,1,0,0,0,11,,,New Jersey,Cherry Hill,,,0,0,1,10,5,1,0,5,,,,-99,1,0,-99,0,3,24,1,0,-88,1,0,0,-88,-99,-99,-99,2,Jordan,264,1,Jordan,1,-99,3,0,-88,0,-99,3,0,0,0,1,-99,0,0,-88,,,0,0,-99,-99,-99,2,-99,-99,0,0,1,0,0,-99,-99,-99,3,2,0,0,0,0,-88,-88,-88,-99,-99,-99,-99,-99
1059,New Jersey,Cherry Hill,,,1/1/2006,4,,,2,2,1,3,1,3,1,7,1,3,3,1,-88,,,0,-88,,,0,0,1,30,1,2,0,1,-99,1,0,0,0,11,,,Pennsylvania,-99,New Jersey,-99,0,0,-99,10,5,0,0,-99,,,,-99,-99,1,0,0,2,23,2,2,-99,1,4,0,-88,0,-88,Yugoslavia; Albania,4,Yugoslavia,264,1,Albania,1,1,2,0,-88,0,0,3,0,0,1,1,0,0,0,-88,,,0,0,0,-99,1,2,1,3,-99,-99,1,1,0,0,0,0,0,2,3,0,1,0,-88,-88,-88,-99,0,1,1,-99
1061,New Jersey,Cherry Hill,,,1/1/2006,4,,,2,2,0,3,-99,3,1,7,1,3,4,1,-88,,,0,-88,,,0,0,1,-99,1,2,0,0,0,1,0,0,0,11,,,New Jersey,-99,,,-99,0,1,10,5,0,0,1,,,,0,0,0,0,-99,2,25,2,2,-99,1,4,0,-88,-99,-99,Yugoslavia,4,Yugoslavia,300,1,Yugoslavia,-88,-99,1,0,-88,1,0,3,0,0,-99,1,-99,0,0,-88,,,0,0,-99,1,1,2,1,3,-99,-99,3,3,-99,0,0,0,2,5,,0,-99,0,-88,-88,-88,0,-99,1,-99,-99
1063,New York,New York,,,6/3/2007,6,,,2,2,0,3,-99,2,1,7,1,3,3,1,-88,,,-99,-99,,,-99,-99,2,-99,1,1,2,-99,-99,1,0,0,0,11,,,New York,Brooklyn,,,1,1,1,10,4,1,0,-99,,,,1,1,0,-99,0,1,63,3,2,-99,1,4,-99,-99,-99,-99,United States of America,1,Guyana,-99,1,Guyana,1,-99,-99,-99,-99,0,-99,2,0,0,-99,0,-99,0,0,-88,,,0,0,-99,1,-99,-99,-99,-99,-99,-99,3,-99,-99,-99,-99,1,-99,,,-99,-99,0,-88,-88,-88,-99,0,1,1,-99
1070,Texas,-99,Pakistan,Peshawar,1/1/1995,-88,,,-88,-88,-88,-88,-88,0,1,10,-99,-99,-99,2,Taliban,,,-99,-99,,,-99,-99,1,-99,-99,-99,-99,-99,-99,1,0,0,0,11,,,Texas,-99,,,-99,1,-99,10,1,-99,-99,-99,,,,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,0,-99,-99,-99,-99,United States of America,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,-99,-99,0,0,-99,,,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,-99,-99,0,-88,-88,-88,-99,-99,-99,-99,-99
1074,Pakistan,-99,,,1/1/1995,-88,,,-88,-88,-88,-88,-88,0,1,10,-88,-88,8,2,Taliban,,,0,-88,,,1,0,1,36,0,0,-88,0,0,1,0,0,0,11,,,Illinois,Chicago,,,1,1,1,10,5,0,0,0,,,,0,1,0,-99,-99,1,25,1,0,-88,1,4,-99,-99,-99,-99,United States of America,0,United States of America,300,0,-88,-88,-88,4,1,-99,-99,-99,-99,0,0,-99,-99,-99,0,0,-99,,,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3,-99,-99,-99,-99,-99,5,,,0,-99,0,-88,-88,-88,0,-99,1,-99,-99
1076,Virginia,Langley,,,1/25/1993,2,,,1,1,0,1,-88,5,1,10,1,1,7,0,-88,,,0,-88,,,0,-88,-88,-88,0,0,-88,-88,1,1,0,0,0,11,,,Virginia,-99,,,-99,1,-99,10,-99,1,0,7,,,,0,0,0,0,0,3,29,1,0,-88,1,0,0,-88,0,-88,Pakistan,4,Pakistan,24,1,Pakistan,1,-99,8,0,-88,1,-99,2,0,0,-99,1,-99,0,0,-88,,,0,0,0,1,1,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,-99,0,0,-88,-88,-88,3,0,0,3,0
1079,Virginia,Falls Church,Saudia Arabia,,9/20/2005,-88,,,-88,-88,-88,-88,-88,0,1,7,1,3,3,1,al-Qaeda (unspecified),,,-99,-99,,,-99,-99,1,36,1,1,-99,-99,1,1,0,0,0,11,,,Virginia,Falls Church,,,1,1,1,8,5,1,0,1,,,,1,1,0,-99,-99,3,23,1,0,-88,1,4,0,-88,0,-88,United States of America; Saudi Arabia,0,United States of America,276,0,-88,-88,-88,3,1,-99,4,-99,-88,0,0,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,-99,0,0,-88,-88,-88,-99,-99,-99,-99,-99
1080,Washington,Fort Lewis,,,2/12/2004,-88,,,-88,-88,-88,-88,-88,0,0,5,1,3,3,0,-88,,,0,-88,,,2,-88,-88,-88,0,0,-88,2,-99,1,0,0,0,11,,,Washington,Fort Lewis,,,-99,0,1,6,3,-99,-99,0,,,,0,-99,-99,0,-99,2,26,2,0,-88,1,10,1,1/1/1999,-99,-99,United States of America,0,United States of America,-99,0,-88,-88,-88,4,0,-88,0,-99,3,4,0,-99,1,-99,0,0,-88,,,2,0,-99,-99,1,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,-99,-99,0,-88,-88,-88,-99,-99,-99,-99,-99
1081,Oregon,Portland,,,10/3/2002,-88,,,-88,-88,-88,-88,-88,0,1,7,1,3,3,1,al-Qaeda core,,,0,-88,,,2,0,2,36,1,2,2,1,-99,1,0,0,0,11,,,Oregon,Portland,,,1,1,1,8,4,1,0,0,,,,0,0,0,-99,0,1,31,1,-99,-99,1,-99,1,-99,0,-88,United States of America,0,United States of America,-99,0,-88,-88,-88,4,-99,-99,1,1,1,0,0,1,1,0,0,0,-99,,,-99,-99,-99,1,-99,-99,3,3,-99,-99,-99,0,-99,-99,-99,-99,-99,,,-99,0,0,-88,-88,-88,0,0,1,1,-99
1082,Oregon,Portland,,,10/3/2002,-88,,,-88,-88,-88,-88,-88,0,1,7,1,3,3,1,al-Qaeda core,,,1,3,,,1,0,1,36,1,1,2,1,-99,1,0,0,0,11,,,Oregon,Portland,Texas,Houston,1,0,1,8,5,1,0,1,,,,1,1,-99,1,0,1,31,3,0,-88,1,-99,1,-99,-99,-99,United States of America,0,United States of America,360,0,-88,-88,-88,2,0,-88,0,-99,-99,5,0,-99,1,-99,0,0,-99,,,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,-99,-99,0,-88,-88,-88,-99,1,1,-99,-99
1083,Oregon,Portland,,,10/3/2002,-88,,,-88,-88,-88,-88,-88,0,1,7,1,3,3,1,al-Qaeda (unspecified),,,1,3,,,1,0,1,12,1,1,2,1,-99,1,0,0,0,11,,,Oregon,Portland,,,0,0,1,7,1,1,0,5,,,,0,0,0,-99,0,1,25,3,-99,-99,0,4,1,-99,-99,-99,United States of America,0,United States of America,-99,0,-99,-99,-99,-99,-99,-99,5,-88,-99,0,0,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,1,2,3,-99,3,0,-99,0,4,2,,-99,0,0,-88,-88,-88,-99,-99,-99,-99,-99
1084,Oregon,Portland,,,10/3/2002,-88,,,-88,-88,-88,-88,-88,0,1,7,1,3,0,1,al-Qaeda core,Taliban,,1,0,,,1,0,1,36,1,2,2,1,-99,1,0,0,0,11,,,Oregon,Portland,,,-99,1,1,8,5,0,0,1,,,,0,1,0,-99,-99,1,21,-99,-99,-99,1,4,0,-88,0,-88,United States of America,0,United States of America,252,0,-88,-88,-88,-99,-99,-99,-99,-99,-99,0,0,-99,1,-99,0,0,-99,,,-99,-99,-99,-99,1,2,1,3,-99,-99,3,-99,-99,-99,-99,-99,5,,,-99,-99,0,-88,-88,-88,0,0,1,3,-99
1085,Oregon,Portland,,,10/3/2002,-88,,,-88,-88,-88,-88,-88,0,1,7,1,3,0,1,al-Qaeda core,,,0,-88,,,1,0,1,36,1,2,2,1,-99,1,0,0,0,11,,,Oregon,Portland,,,1,1,1,8,5,0,0,1,,,,0,1,0,-99,-99,1,23,-99,-99,-99,1,4,0,-88,0,-88,United States of America,0,United States of America,276,0,-88,-88,-88,-99,0,-88,-99,-99,-99,0,0,-99,1,-99,0,0,-99,,,0,-99,-99,-99,1,2,1,3,-99,-99,3,3,-99,-99,-99,-99,5,,,-99,-99,0,-88,-88,-88,0,0,1,3,-99
1087,Oregon,Portland,,,10/3/2002,-88,,,-88,-88,-88,-88,-88,0,1,7,1,3,3,1,al-Qaeda core,,,1,0,,,1,0,1,24,1,1,2,1,-99,1,0,0,0,11,,,Oregon,Portland,,,-99,0,1,6,5,-99,-99,1,,,,1,0,0,1,-99,3,38,2,3,-99,1,4,0,-88,1,1/1/2001,United States of America,1,Kuwait,156,1,Kuwait,1,-99,10,-99,-99,0,-99,2,-99,-99,-99,1,-99,0,0,-99,,,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,0,-99,0,-88,-88,-88,3,-99,-99,3,-99
1088,Illinois,Rockford,,,12/8/2006,14,,,1,1,0,3,0,2,1,7,1,3,3,0,-88,,,0,-88,,,0,-88,-88,-88,0,0,-88,0,-99,1,0,0,0,11,,,Illinois,-99,Arizona,Phoenix,1,0,0,10,5,0,0,0,,,,0,1,0,0,0,1,22,1,0,-88,1,14,0,-88,0,-88,United States of America,0,United States of America,264,0,-88,-88,-88,3,0,-88,0,-99,2,0,0,-99,0,-99,0,0,-88,,,0,0,3,0,1,2,1,-99,-99,2,-99,-99,0,0,-99,-99,3,,,0,0,0,-88,-88,-88,-99,-99,1,2,-99
1089,Arizona,Phoenix,,,3/8/2007,-88,,,-88,-88,-88,-88,-88,0,0,5,1,3,3,0,-88,,,0,-88,,,-99,-88,-88,-88,0,0,-88,-99,-99,1,0,0,0,11,,,Arizona,Phoenix,,,1,-99,-99,3,3,-99,-99,-99,,,,1,1,2,-99,0,1,31,1,0,-88,1,4,1,-99,0,-88,United States of America,0,United States of America,372,0,-88,-88,-88,2,-99,-99,-99,-99,-99,6,0,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,1,2,3,-99,-88,-99,-99,-99,-99,,,-99,0,0,-88,-88,-88,-99,-99,-99,-99,-99
1091,Massachusetts,Boston,,,3/8/2007,-88,,,-88,-88,-88,-88,-88,0,0,3,1,3,-99,1,al-Qaeda (unspecified),,,-99,-99,,,-99,-99,1,-99,-99,-99,-99,-99,-99,1,0,0,0,11,,,Massachusetts,Brookline,,,-99,-99,2,6,3,-99,-99,-99,,,,-99,0,-99,-99,-99,3,50,-99,-99,-99,1,4,0,-88,-99,-99,United States of America,1,Kuwait,600,1,Kuwait,-99,1,-99,-99,-99,1,-99,3,-99,-99,-99,1,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,2,-99,-99,-99,-99,-99,-99,,,-99,-99,0,-88,-88,-88,-99,-99,-99,-99,-99
1093,Somalia,-99,,,2/1/2007,-88,,,-88,-88,-88,-88,-88,0,0,5,1,3,3,2,al-Shabaab,,,0,-88,,,1,-99,1,16,0,0,-88,1,-99,1,0,0,0,11,,,Texas,Houston,,,1,0,1,8,5,0,0,0,,,,0,0,0,1,-99,-99,27,1,3,-99,1,4,1,1/1/2000,0,-88,United States of America,0,United States of America,312,0,-88,-88,-88,1,0,-88,0,-88,3,0,0,-99,1,-99,0,0,-99,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,1,5,1,1,0,-88,-88,-88,-99,-99,1,2,-99
1094,New York,Queens,,,4/6/2004,-88,,,-88,-88,-88,-88,-88,0,0,5,1,3,3,2,al-Qaeda core,Tehrik-i-Taliban Pakistan (TTP),,-99,-99,,,1,0,1,15,-99,-99,-99,2,0,1,0,0,0,11,,,New York,New York,,,0,1,2,8,5,0,0,4,1,,,0,0,0,1,0,5,29,2,1,-99,1,7,2,1/1/1992,0,-88,United States of America,1,Pakistan,348,1,Pakistan,-88,-99,3,1,0,0,-99,2,0,0,1,1,0,0,0,-99,,,0,0,0,1,1,-99,-99,-99,1,-99,3,-99,-99,0,0,0,-99,,,-99,1,0,-88,-88,-88,-99,0,1,3,-99
1095,New York,New York,,,5/30/2005,-88,,,-88,-88,-88,-88,-88,0,0,5,2,3,3,2,al-Qaeda core,,,0,-88,,,0,0,0,24,1,2,2,1,1,1,0,0,0,11,,,New York,New York,,,-99,0,0,8,2,1,0,5,,,,0,0,1,-99,0,-99,42,-99,1,-99,1,4,1,1/1/1984,0,-88,United States of America,0,United States of America,504,0,-88,-88,-88,-99,0,-88,0,0,3,0,0,1,1,-99,0,0,-88,,,0,0,0,0,-99,-99,3,1,-99,2,3,0,0,0,0,1,-99,,,-99,1,0,-88,-88,-88,-99,0,1,1,0
1096,Florida,-99,,,5/28/2005,-88,,,-88,-88,-88,-88,-88,0,0,5,1,3,3,2,al-Qaeda core,,,1,2,,,2,1,1,-99,0,0,-88,0,0,1,0,0,0,11,,,Florida,Boca Raton,,,1,-99,-99,9,5,0,0,0,,,,-99,-99,-99,0,-99,3,50,2,2,-99,1,4,0,-88,0,-88,United States of America,0,United States of America,-99,0,-88,-88,-88,10,0,-88,0,0,3,0,0,-99,1,3,0,0,-99,,,-99,-99,2,-99,-99,-99,-99,-99,1,2,2,-99,-99,0,0,-99,-99,,,-99,-99,0,-88,-88,-88,-99,-99,0,-99,-99
1097,Maryland,Baltimore,,,8/4/2005,-88,,,-88,-88,-88,-88,-88,0,0,5,1,3,3,2,Lashkar-e Tayyiba (LeT),,,1,2,,,-99,0,1,36,1,1,2,-99,-99,1,0,0,0,11,,,New York,Beacon,,,1,1,1,8,5,-99,-99,-99,,,,0,0,0,1,-99,-99,30,2,-99,-99,1,4,0,-88,-99,-99,United States of America,0,United States of America,360,0,-88,-88,-88,-99,0,-88,0,-99,3,-99,0,-99,1,-99,0,0,-99,,,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2,-99,-99,0,0,0,3,,,-99,-99,0,-88,-88,-88,-99,-99,1,3,-99
1099,Texas,Richardson,,,12/19/2002,-88,,,-88,-88,-88,-88,-88,0,0,5,1,3,3,2,HAMAS,,,-99,-99,,,-99,-99,2,-99,1,-99,-99,-99,-99,1,0,0,0,11,,,Texas,Dallas,California,Los Angeles,1,-99,-99,6,1,0,0,0,,,,-99,-99,-99,-99,0,3,48,2,6,-99,1,4,0,-88,-99,-99,United States of America,1,Gaza Strip,288,1,Gaza Strip,-99,-99,8,-99,-99,-99,-99,-99,0,0,-99,2,3,0,0,-88,,,0,0,0,1,1,2,1,-99,-99,-99,3,2,-99,0,0,0,-99,,,-99,0,0,-88,-88,-88,-99,-99,1,-99,-99
1100,Texas,Dallas,,,12/18/2002,-88,,,-88,-88,-88,-88,-88,0,0,5,1,3,3,0,HAMAS,,,0,-88,,,0,-88,-88,-88,1,-99,1,-99,-99,1,0,0,0,11,,,Texas,Dallas,,,-99,-99,-99,6,-99,-99,-99,-99,,,,-99,-99,-99,-99,-99,3,47,2,5,-99,1,4,-99,-99,-99,-99,United States of America,3,Gaza Strip,300,1,Egypt,1,2,9,0,-88,1,0,3,-99,-99,-99,1,-99,0,0,-88,,,0,0,-99,-99,1,-99,1,3,-99,-99,-99,2,0,0,0,0,-99,,,-99,-99,0,-88,-88,-88,-99,0,1,-99,-99
1103,Texas,Richardson,,,7/26/2004,-88,,,-88,-88,-88,-88,-88,0,0,5,1,2,3,3,HAMAS,,,-99,-99,,,-99,0,1,108,-99,-99,-99,-99,-99,1,0,0,0,11,,,Texas,Dallas,,,0,-99,2,6,1,1,1,-99,,,,0,0,0,-99,-99,3,44,1,3,-99,1,0,0,-88,0,-88,United States of America,1,Palestine,276,1,Kuwait,1,2,8,-99,-99,0,-99,3,-99,-99,-99,2,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,1,2,2,3,-99,0,-99,0,-99,,,-99,-99,0,-88,-88,-88,-99,-99,-99,1,0
1104,Texas,Richardson,,,12/4/2001,-88,,,-88,-88,-88,-88,-88,0,0,5,1,3,3,3,HAMAS,,,-99,-99,,,-99,0,1,84,-99,-99,-99,-99,2,1,0,0,0,11,,,New Jersey,Patterson,,,0,-99,-99,6,4,0,0,0,,,,-99,-99,-99,-99,0,3,42,-99,3,-99,1,4,0,-88,-99,-99,-99,-99,Palestine,228,1,Palestine; Kuwait,1,-99,4,-99,-99,0,-99,3,-99,-99,-99,2,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,,,-99,-99,0,-88,-88,-88,3,-99,1,1,-99
1105,Michigan,Detroit,,,10/28/2009,-88,,,-88,-88,-88,-88,-88,0,1,5,1,0,7,1,-88,,,-99,-99,,,-99,-99,2,24,-99,-99,-99,0,0,1,0,0,0,11,,,Michigan,Detroit,Michigan,Dearborn,1,0,1,8,5,-99,-99,0,,,,0,0,0,-99,3,1,53,2,2,36,1,4,1,-99,-99,-99,United States of America,0,United States of America,636,0,-88,-88,-88,-99,0,-88,1,-99,3,0,0,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,3,4,,0,3,0,-88,-88,-88,-99,-99,-99,-99,-99
1106,New York,New York,,,9/19/2009,19,,,2,1,-99,3,1,3,1,10,1,3,3,2,al-Qaeda core,Tehrik-i-Taliban Pakistan (TTP),,1,0,,,1,0,1,12,1,2,2,1,-99,1,0,0,0,11,,,New York,New York,,,0,1,1,10,5,-99,-99,5,,,,0,0,0,1,0,5,24,2,2,-99,1,4,0,-88,-99,-99,Afghanistan,2,Afghanistan,120,1,Pakistan,1,2,1,-99,-99,0,1,-99,0,0,0,0,-99,0,0,-99,,,-99,-99,0,1,1,2,-99,-99,-99,-99,3,1,-99,-99,0,0,-99,,,-99,-99,0,-88,-88,-88,2,0,1,3,-99
1109,Texas,Dallas,,,1/1/2009,1,,,2,2,1,3,1,4,1,7,1,3,3,0,al-Qaeda (unspecified),,,0,-88,,,1,-88,-88,-88,0,0,-88,2,1,1,0,0,0,11,,,Texas,-99,,,0,0,0,10,5,0,0,1,,,,1,1,0,-99,-99,3,19,1,0,-88,1,4,0,-88,0,-88,Jordan,3,Jordan,52,1,Jordan,-99,1,1,0,-88,-99,-99,-99,0,0,0,0,0,2,0,-99,,,1,0,1,1,1,-99,-99,-99,0,0,0,0,0,0,-99,1,-99,,,1,0,0,-88,-88,-88,-99,-99,-99,-99,-99
1110,Illinois,Springfield,,,9/23/2009,2,,,2,2,0,3,1,4,1,10,1,3,3,0,-88,,,0,-88,,,1,-88,-88,-88,0,0,-88,1,-99,1,0,0,0,11,,,Illinois,Decatur,Michigan,Warren,1,1,2,10,5,0,0,0,,,,0,0,0,0,3,2,29,1,0,-88,1,-99,2,3/1/1999,0,-88,United States of America,0,United States of America,348,0,-88,-88,-88,1,0,-88,0,-99,1,0,0,-99,0,-99,0,0,-99,,,0,0,3,-99,0,-99,-99,-99,-99,-99,-99,-99,0,-99,0,1,-99,,,1,3,0,-88,-88,-88,0,0,1,1,0
1111,Massachusetts,Sudbury,,,11/12/2008,14,,,2,2,0,1,1,2,1,7,1,3,3,1,-88,,,0,-88,,,1,0,1,108,1,1,2,2,1,1,0,0,0,11,,,Massachusetts,Sudbury,,,0,1,2,8,5,1,1,1,4,5,7,0,0,0,-99,0,3,26,1,0,-88,1,4,0,-88,0,-88,United States of America,0,United States of America,310,2,Egypt,-88,-99,10,0,-88,0,0,-99,0,0,1,1,-99,0,0,-99,,,-99,-99,0,0,1,-99,-99,-99,0,0,3,0,0,-99,-99,0,3,,,1,0,0,-88,-88,-88,0,0,1,1,-99
1112,Somalia,-99,,,10/29/2008,7,,,2,-99,0,3,0,5,1,10,-88,-88,6,2,al-Shabaab,,,1,1,,,0,0,1,-99,1,-99,-99,0,0,1,0,0,0,11,,,Minnesota,Minneapolis,,,0,0,1,10,5,0,0,0,,,,0,0,0,-99,0,3,26,1,0,-88,1,4,1,-99,1,-99,United States of America,1,Somalia,312,1,Somalia,1,2,3,0,-88,0,-88,2,0,0,0,0,2,0,0,-99,,,0,0,2,1,1,-99,-99,-99,0,0,-99,0,0,0,0,0,1,3,,1,0,0,-88,-88,-88,2,0,1,0,3
1113,Minnesota,Minneapolis,,,8/20/2009,-88,,,-88,-88,-88,-88,-88,0,1,10,1,2,8,2,al-Shabaab,,,-99,-99,,,1,0,1,17,1,2,1,1,-99,1,0,0,0,11,,,Minnesota,-99,,,0,0,0,10,4,1,1,7,,,,1,1,2,1,0,1,30,1,0,-88,1,0,0,-88,2,-99,Somalia,2,Somalia,-99,1,Somalia,0,2,2,0,-88,0,-99,3,0,0,0,0,-99,0,0,-99,,,-99,-99,0,1,1,1,0,0,-99,-99,3,0,0,0,0,0,5,3,,-99,1,1,0,3,3,-99,0,1,1,0
1114,Minnesota,Minneapolis,,,7/13/2009,-88,,,-88,-88,-88,-88,-88,0,1,7,1,3,3,2,al-Shabaab,,,1,0,,,-99,-99,1,12,1,1,2,-99,-99,1,0,0,0,11,,,Minnesota,Brooklyn Park,,,-99,0,1,8,4,-99,1,-99,,,,0,0,0,1,-99,1,26,-99,-99,-99,1,4,0,-88,-99,-99,United States of America,1,Somalia,132,1,Somalia,1,2,3,-99,-99,0,-99,2,-99,-99,-99,0,2,0,0,-99,,,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3,-99,-99,-99,-99,0,0,3,,-99,-99,0,-88,-88,-88,-99,-99,-99,3,-99
1115,Minnesota,Minneapolis,,,7/20/2010,-88,,,-88,-88,-88,-88,-88,0,1,7,1,2,1,2,al-Shabaab,,,0,-88,,,1,-99,2,36,1,1,1,-99,-99,1,0,0,0,11,,,Minnesota,Minneapolis,,,1,1,1,10,5,-99,1,-99,,,,-99,-99,-99,-99,-99,1,24,-99,-99,-99,1,4,-99,-99,-99,-99,Somalia,2,-99,-99,-99,-99,-99,-99,2,0,-88,-99,-99,-99,-99,-99,-99,-99,-99,0,0,-99,,,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2,-99,-99,-99,-99,-99,-99,,,-99,-99,0,-88,-88,-88,-99,-99,-99,2,-99
1116,Minnesota,Minneapolis,,,12/1/2007,-88,,,-88,-88,-88,-88,-88,0,1,7,1,2,1,2,al-Shabaab,,,-99,-99,,,-99,-99,1,74,1,1,1,-99,-99,1,0,0,0,11,,,Minnesota,Minneapolis,,,0,0,-99,9,5,0,1,7,,,,-99,1,0,-99,0,1,26,1,0,-88,1,4,0,-88,-99,-99,Somalia,2,Somalia,-99,1,Somalia,1,2,-99,0,-88,0,-99,3,0,0,-99,1,-99,0,0,-99,,,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,2,-99,-88,-99,0,0,-99,,,-99,0,0,-88,-88,-88,-99,0,0,3,-99
1117,Minnesota,Minneapolis,,,2/19/2009,-88,,,-88,-88,-88,-88,-88,0,0,5,1,3,0,2,al-Shabaab,,,1,3,3,,0,0,1,19,1,1,0,0,0,1,0,0,0,11,,,Minnesota,Minneapolis,Washington,Seattle,1,0,0,8,4,1,1,7,,,,0,1,2,1,0,1,25,1,0,-88,1,4,0,-88,2,9/1/2007,United States of America,1,Somalia,-99,1,Somalia,-99,-99,3,-99,-99,3,-88,-99,0,0,1,-99,-99,0,0,-99,,,0,0,-99,1,1,1,0,1,-99,-99,-99,-99,0,0,0,1,3,,,-99,1,0,-88,-88,-88,-99,-99,1,2,-99
1118,Minnesota,Minneapolis,,,8/1/2008,4,,,2,2,-99,-99,-99,5,1,10,1,3,3,2,al-Shabaab,,,1,3,,,0,-99,1,12,1,2,2,1,1,1,0,0,0,11,,,Minnesota,Minneapolis,,,0,1,1,10,2,0,1,7,,,,0,0,0,1,0,1,23,-99,0,-88,1,0,0,-88,1,1/1/2007,United States of America,1,Somalia,-99,1,Kenya,1,2,5,0,-88,-99,-99,-99,0,0,1,1,-99,0,0,-88,,,-99,-99,0,-99,1,1,0,0,0,0,3,0,0,-99,-99,-99,-99,,,0,0,0,-88,-88,-88,0,0,0,1,0
1119,Minnesota,Minneapolis,,,1/9/2009,-88,,,-88,-88,-88,-88,-88,0,1,10,-88,3,8,2,al-Shabaab,,,0,-88,,,1,-99,1,10,-99,-99,-99,-99,-99,1,0,0,0,11,,,Minnesota,Minneapolis,,,1,0,1,10,1,1,1,7,,,,1,1,0,-99,0,1,23,1,0,-88,1,4,0,-88,-99,-99,-99,-99,Somalia,180,1,Kenya,1,2,2,1,2,4,-99,-99,0,0,1,1,-99,0,0,-99,,,-99,-99,3,1,1,1,0,0,-99,1,2,0,-88,0,0,0,0,,,0,0,0,-88,-88,-88,3,0,1,1,0
